dataset,alpha,algo,seed,chicken_violations,kernel_count,heuristic_violations,total_violations,chicken_ms,heuristic_ms
Slashdot,0.60,gaia,30,46910,0,0,46910,14864,0
Slashdot,0.60,gaia,31,46910,0,0,46910,14864,0
Slashdot,0.60,gaia,29,46910,0,0,46910,14864,0
Slashdot,0.60,gaia,32,46910,0,0,46910,14864,0
Slashdot,0.60,gaia,35,46910,0,0,46910,14864,0
Slashdot,0.60,gaia,34,46910,0,0,46910,14864,0
Slashdot,0.60,gaia,33,46910,0,0,46910,14864,0
Slashdot,0.60,gaia,36,46910,0,0,46910,14864,0
Slashdot,0.60,gaia,38,46910,0,0,46910,14864,0
Slashdot,0.60,gaia,37,46910,0,0,46910,14864,0
Slashdot,0.60,gaia,39,46910,0,0,46910,14864,0
Slashdot,0.60,gaia,40,46910,0,0,46910,14864,0
Slashdot,0.60,gaia,41,46910,0,0,46910,14864,0
Slashdot,0.60,gaia,42,46910,0,0,46910,14864,0
Slashdot,0.60,gaia,44,46910,0,0,46910,14864,0
Slashdot,0.60,gaia,43,46910,0,0,46910,14864,0
Slashdot,0.60,gaia,45,46910,0,0,46910,14864,0
Slashdot,0.60,gaia,48,46910,0,0,46910,14864,0
Slashdot,0.60,gaia,46,46910,0,0,46910,14864,0
Slashdot,0.60,gaia,47,46910,0,0,46910,14864,0
Slashdot,0.60,gaia,49,46910,0,0,46910,14864,0
Slashdot,0.60,gaia,50,46910,0,0,46910,14864,0
Slashdot,0.60,venus,1,46910,0,0,46910,14864,0
Slashdot,0.60,venus,3,46910,0,0,46910,14864,0
Slashdot,0.60,venus,4,46910,0,0,46910,14864,0
Slashdot,0.60,venus,2,46910,0,0,46910,14864,0
Slashdot,0.60,venus,5,46910,0,0,46910,14864,0
Slashdot,0.60,venus,8,46910,0,0,46910,14864,0
Slashdot,0.60,venus,9,46910,0,0,46910,14864,0
Slashdot,0.60,venus,7,46910,0,0,46910,14864,0
Slashdot,0.60,venus,6,46910,0,0,46910,14864,0
Slashdot,0.60,venus,11,46910,0,0,46910,14864,0
Slashdot,0.60,venus,16,46910,0,0,46910,14864,0
Slashdot,0.60,venus,13,46910,0,0,46910,14864,0
Slashdot,0.60,venus,12,46910,0,0,46910,14864,0
Slashdot,0.60,venus,15,46910,0,0,46910,14864,0
Slashdot,0.60,venus,14,46910,0,0,46910,14864,0
Slashdot,0.60,venus,17,46910,0,0,46910,14864,0
Slashdot,0.60,venus,10,46910,0,0,46910,14864,0
Slashdot,0.60,venus,18,46910,0,0,46910,14864,0
Slashdot,0.60,venus,19,46910,0,0,46910,14864,0
Slashdot,0.60,venus,20,46910,0,0,46910,14864,0
Slashdot,0.60,venus,21,46910,0,0,46910,14864,0
Slashdot,0.60,venus,24,46910,0,0,46910,14864,0
Slashdot,0.60,venus,23,46910,0,0,46910,14864,0
Slashdot,0.60,venus,22,46910,0,0,46910,14864,0
Slashdot,0.60,venus,25,46910,0,0,46910,14864,0
Slashdot,0.60,venus,26,46910,0,0,46910,14864,0
Slashdot,0.60,venus,29,46910,0,0,46910,14864,0
Slashdot,0.60,venus,28,46910,0,0,46910,14864,0
Slashdot,0.60,venus,27,46910,0,0,46910,14864,0
Slashdot,0.60,venus,31,46910,0,0,46910,14864,0
Slashdot,0.60,venus,30,46910,0,0,46910,14864,0
Slashdot,0.60,venus,32,46910,0,0,46910,14864,0
Slashdot,0.60,venus,33,46910,0,0,46910,14864,0
Slashdot,0.60,venus,34,46910,0,0,46910,14864,0
Slashdot,0.60,venus,35,46910,0,0,46910,14864,0
Slashdot,0.60,venus,37,46910,0,0,46910,14864,0
Slashdot,0.60,venus,36,46910,0,0,46910,14864,0
Slashdot,0.60,venus,38,46910,0,0,46910,14864,0
Slashdot,0.60,venus,39,46910,0,0,46910,14864,0
Slashdot,0.60,venus,43,46910,0,0,46910,14864,0
Slashdot,0.60,venus,44,46910,0,0,46910,14864,0
Slashdot,0.60,venus,40,46910,0,0,46910,14864,0
Slashdot,0.60,venus,41,46910,0,0,46910,14864,0
Slashdot,0.60,venus,42,46910,0,0,46910,14864,0
Slashdot,0.60,venus,45,46910,0,0,46910,14864,0
Slashdot,0.60,venus,47,46910,0,0,46910,14864,0
Slashdot,0.60,venus,46,46910,0,0,46910,14864,0
Slashdot,0.60,venus,48,46910,0,0,46910,14864,0
Slashdot,0.60,venus,49,46910,0,0,46910,14864,0
Slashdot,0.60,venus,50,46910,0,0,46910,14864,0
Slashdot,0.50,gaia,2,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,6,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,3,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,8,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,4,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,11,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,9,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,7,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,1,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,13,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,10,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,12,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,5,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,15,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,14,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,16,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,17,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,19,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,18,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,20,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,22,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,21,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,23,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,24,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,25,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,26,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,28,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,27,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,29,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,30,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,32,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,31,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,36,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,33,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,34,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,37,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,35,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,38,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,42,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,40,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,39,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,41,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,43,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,44,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,45,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,46,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,48,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,47,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,50,46910,0,0,46910,14932,0
Slashdot,0.50,gaia,49,46910,0,0,46910,14932,0
Slashdot,0.50,venus,3,46910,0,0,46910,14932,0
Slashdot,0.50,venus,1,46910,0,0,46910,14932,0
Slashdot,0.50,venus,2,46910,0,0,46910,14932,0
Slashdot,0.50,venus,5,46910,0,0,46910,14932,0
Slashdot,0.50,venus,4,46910,0,0,46910,14932,0
Slashdot,0.50,venus,7,46910,0,0,46910,14932,0
Slashdot,0.50,venus,6,46910,0,0,46910,14932,0
Slashdot,0.50,venus,8,46910,0,0,46910,14932,0
Slashdot,0.50,venus,9,46910,0,0,46910,14932,0
Slashdot,0.50,venus,10,46910,0,0,46910,14932,0
Slashdot,0.50,venus,12,46910,0,0,46910,14932,0
Slashdot,0.50,venus,11,46910,0,0,46910,14932,0
Slashdot,0.50,venus,15,46910,0,0,46910,14932,0
Slashdot,0.50,venus,14,46910,0,0,46910,14932,0
Slashdot,0.50,venus,13,46910,0,0,46910,14932,0
Slashdot,0.50,venus,18,46910,0,0,46910,14932,0
Slashdot,0.50,venus,17,46910,0,0,46910,14932,0
Slashdot,0.50,venus,19,46910,0,0,46910,14932,0
Slashdot,0.50,venus,16,46910,0,0,46910,14932,0
Slashdot,0.50,venus,23,46910,0,0,46910,14932,0
Slashdot,0.50,venus,21,46910,0,0,46910,14932,0
Slashdot,0.50,venus,20,46910,0,0,46910,14932,0
Slashdot,0.50,venus,22,46910,0,0,46910,14932,0
Slashdot,0.50,venus,25,46910,0,0,46910,14932,0
Slashdot,0.50,venus,24,46910,0,0,46910,14932,0
Slashdot,0.50,venus,26,46910,0,0,46910,14932,0
Slashdot,0.50,venus,28,46910,0,0,46910,14932,0
Slashdot,0.50,venus,27,46910,0,0,46910,14932,0
Slashdot,0.50,venus,30,46910,0,0,46910,14932,0
Slashdot,0.50,venus,31,46910,0,0,46910,14932,0
Slashdot,0.50,venus,29,46910,0,0,46910,14932,0
Slashdot,0.50,venus,32,46910,0,0,46910,14932,0
Slashdot,0.50,venus,33,46910,0,0,46910,14932,0
Slashdot,0.50,venus,35,46910,0,0,46910,14932,0
Slashdot,0.50,venus,37,46910,0,0,46910,14932,0
Slashdot,0.50,venus,40,46910,0,0,46910,14932,0
Slashdot,0.50,venus,36,46910,0,0,46910,14932,0
Slashdot,0.50,venus,39,46910,0,0,46910,14932,0
Slashdot,0.50,venus,38,46910,0,0,46910,14932,0
Slashdot,0.50,venus,34,46910,0,0,46910,14932,0
Slashdot,0.50,venus,41,46910,0,0,46910,14932,0
Slashdot,0.50,venus,42,46910,0,0,46910,14932,0
Slashdot,0.50,venus,44,46910,0,0,46910,14932,0
Slashdot,0.50,venus,43,46910,0,0,46910,14932,0
Slashdot,0.50,venus,46,46910,0,0,46910,14932,0
Slashdot,0.50,venus,47,46910,0,0,46910,14932,0
Slashdot,0.50,venus,45,46910,0,0,46910,14932,0
Slashdot,0.50,venus,49,46910,0,0,46910,14932,0
Slashdot,0.50,venus,48,46910,0,0,46910,14932,0
Slashdot,0.50,venus,50,46910,0,0,46910,14932,0
Epinions,1.00,gaia,5,0,1,30360,30360,16455,41211
Epinions,1.00,gaia,9,0,1,31157,31157,16455,45813
Epinions,1.00,gaia,10,0,1,30472,30472,16455,56625
Epinions,1.00,gaia,8,0,1,30299,30299,16455,64035
Epinions,1.00,gaia,3,0,1,30343,30343,16455,74793
Epinions,1.00,gaia,2,0,1,32464,32464,16455,76974
Epinions,1.00,gaia,4,0,1,29993,29993,16455,77091
Epinions,1.00,gaia,1,0,1,30447,30447,16455,77808
Epinions,1.00,gaia,12,0,1,30001,30001,16455,52552
Epinions,1.00,gaia,6,0,1,29969,29969,16455,103022
Epinions,1.00,gaia,13,0,1,30014,30014,16455,53713
Epinions,1.00,gaia,7,0,1,31310,31310,16455,112812
Epinions,1.00,gaia,18,0,1,30387,30387,16455,37395
Epinions,1.00,gaia,11,0,1,30332,30332,16455,75302
Epinions,1.00,gaia,16,0,1,32008,32008,16455,45085
Epinions,1.00,gaia,17,0,1,29936,29936,16455,50658
Epinions,1.00,gaia,19,0,1,30376,30376,16455,54435
Epinions,1.00,gaia,14,0,1,30133,30133,16455,104286
Epinions,1.00,gaia,21,0,1,30327,30327,16455,64421
Epinions,1.00,gaia,26,0,1,30010,30010,16455,51719
Epinions,1.00,gaia,25,0,1,30007,30007,16455,58641
Epinions,1.00,gaia,23,0,1,30363,30363,16455,66995
Epinions,1.00,gaia,24,0,1,30403,30403,16455,76737
Epinions,1.00,gaia,22,0,1,32570,32570,16455,89127
Epinions,1.00,gaia,27,0,1,31066,31066,16455,64872
Epinions,1.00,gaia,31,0,1,30420,30420,16455,51175
Epinions,1.00,gaia,29,0,1,29776,29776,16455,57170
Epinions,1.00,gaia,15,0,1,31054,31054,16455,168365
Epinions,1.00,gaia,34,0,1,30462,30462,16455,49424
Epinions,1.00,gaia,32,0,1,30377,30377,16455,69173
Epinions,1.00,gaia,28,0,1,30000,30000,16455,86782
Epinions,1.00,gaia,20,0,1,30068,30068,16455,156183
Epinions,1.00,gaia,30,0,1,30297,30297,16455,84728
Epinions,1.00,gaia,37,0,1,30472,30472,16455,59903
Epinions,1.00,gaia,39,0,1,30387,30387,16455,44894
Epinions,1.00,gaia,33,0,1,30377,30377,16455,111910
Epinions,1.00,gaia,40,0,1,30408,30408,16455,57212
Epinions,1.00,gaia,38,0,1,30369,30369,16455,70629
Epinions,1.00,gaia,41,0,1,30890,30890,16455,60878
Epinions,1.00,gaia,43,0,1,31003,31003,16455,56783
Epinions,1.00,gaia,35,0,1,32434,32434,16455,108472
Epinions,1.00,gaia,45,0,1,30461,30461,16455,48996
Epinions,1.00,gaia,42,0,1,30365,30365,16455,88173
Epinions,1.00,gaia,50,0,1,30421,30421,16455,47766
Epinions,1.00,gaia,47,0,1,32519,32519,16455,64738
Epinions,1.00,gaia,44,0,1,29969,29969,16455,85633
Epinions,1.00,gaia,46,0,1,30844,30844,16455,77892
Epinions,1.00,gaia,49,0,1,30875,30875,16455,74181
Epinions,1.00,venus,1,0,1,29769,29769,16455,76799
Epinions,1.00,gaia,36,0,1,31272,31272,16455,180291
Epinions,1.00,venus,4,0,1,29861,29861,16455,49503
Epinions,1.00,venus,2,0,1,29825,29825,16455,76151
Epinions,1.00,gaia,48,0,1,30379,30379,16455,118105
Epinions,1.00,venus,5,0,1,29809,29809,16455,62587
Epinions,1.00,venus,3,0,1,29775,29775,16455,93740
Epinions,1.00,venus,6,0,1,30938,30938,16455,74481
Epinions,1.00,venus,9,0,1,29840,29840,16455,56438
Epinions,1.00,venus,7,0,1,29744,29744,16455,88906
Epinions,1.00,venus,14,0,1,29796,29796,16455,40824
Epinions,1.00,venus,10,0,1,30594,30594,16455,75040
Epinions,1.00,venus,12,0,1,29852,29852,16455,68044
Epinions,1.00,venus,11,0,1,29934,29934,16455,71794
Epinions,1.00,venus,13,0,1,29818,29818,16455,61315
Epinions,1.00,venus,16,0,1,29782,29782,16455,45897
Epinions,1.00,venus,15,0,1,29745,29745,16455,59608
Epinions,1.00,venus,17,0,1,29804,29804,16455,54183
Epinions,1.00,venus,21,0,1,29860,29860,16455,40917
Epinions,1.00,venus,8,0,1,30025,30025,16455,148472
Epinions,1.00,venus,18,0,1,29993,29993,16455,79376
Epinions,1.00,venus,24,0,1,29879,29879,16455,53617
Epinions,1.00,venus,22,0,1,29813,29813,16455,79274
Epinions,1.00,venus,20,0,1,29794,29794,16455,84387
Epinions,1.00,venus,19,0,1,29724,29724,16455,112200
Epinions,1.00,venus,26,0,1,29807,29807,16455,75896
Epinions,1.00,venus,29,0,1,29832,29832,16455,43641
Epinions,1.00,venus,23,0,1,29920,29920,16455,104727
Epinions,1.00,venus,28,0,1,30146,30146,16455,70993
Epinions,1.00,venus,25,0,1,29771,29771,16455,115148
Epinions,1.00,venus,27,0,1,29752,29752,16455,89992
Epinions,1.00,venus,30,0,1,29780,29780,16455,75929
Epinions,1.00,venus,31,0,1,29865,29865,16455,59184
Epinions,1.00,venus,32,0,1,29832,29832,16455,65253
Epinions,1.00,venus,35,0,1,29786,29786,16455,42559
Epinions,1.00,venus,34,0,1,29760,29760,16455,61202
Epinions,1.00,venus,37,0,1,29955,29955,16455,44414
Epinions,1.00,venus,38,0,1,29806,29806,16455,46887
Epinions,1.00,venus,33,0,1,29805,29805,16455,77356
Epinions,1.00,venus,36,0,1,31889,31889,16455,84963
Epinions,1.00,venus,41,0,1,29810,29810,16455,57409
Epinions,1.00,venus,39,0,1,29858,29858,16455,66764
Epinions,1.00,venus,42,0,1,29721,29721,16455,77472
Epinions,1.00,venus,45,0,1,29878,29878,16455,62491
Epinions,1.00,venus,43,0,1,31723,31723,16455,80465
Epinions,1.00,venus,46,0,1,29854,29854,16455,62405
Epinions,1.00,venus,50,0,1,29800,29800,16455,48815
Epinions,1.00,venus,47,0,1,30115,30115,16455,76234
Epinions,1.00,venus,44,0,1,30007,30007,16455,92544
Epinions,1.00,venus,40,0,1,32338,32338,16455,116332
Epinions,1.00,venus,49,0,1,29785,29785,16455,61834
Epinions,1.00,venus,48,0,1,32057,32057,16455,73410
Epinions,0.90,gaia,1,9520,1,20344,29864,26876,23294
Epinions,0.90,gaia,9,9520,1,20422,29942,26876,24928
Epinions,0.90,gaia,7,9520,1,20734,30254,26876,31259
Epinions,0.90,gaia,4,9520,1,20548,30068,26876,33211
Epinions,0.90,gaia,5,9520,1,20443,29963,26876,38636
Epinions,0.90,gaia,8,9520,1,20459,29979,26876,38952
Epinions,0.90,gaia,3,9520,1,20398,29918,26876,42359
Epinions,0.90,gaia,11,9520,1,20522,30042,26876,24856
Epinions,0.90,gaia,15,9520,1,20275,29795,26876,15492
Epinions,0.90,gaia,17,9520,1,20107,29627,26876,18623
Epinions,0.90,gaia,10,9520,1,20379,29899,26876,63337
Epinions,0.90,gaia,14,9520,1,20314,29834,26876,33615
Epinions,0.90,gaia,13,9520,1,21554,31074,26876,38682
Epinions,0.90,gaia,18,9520,1,20203,29723,26876,26486
Epinions,0.90,gaia,16,9520,1,21008,30528,26876,41891
Epinions,0.90,gaia,2,9520,1,20192,29712,26876,86594
Epinions,0.90,gaia,19,9520,1,21624,31144,26876,35349
Epinions,0.90,gaia,6,9520,1,20206,29726,26876,97656
Epinions,0.90,gaia,25,9520,1,20595,30115,26876,17283
Epinions,0.90,gaia,23,9520,1,20414,29934,26876,29581
Epinions,0.90,gaia,24,9520,1,21514,31034,26876,31166
Epinions,0.90,gaia,21,9520,1,20665,30185,26876,43552
Epinions,0.90,gaia,22,9520,1,20319,29839,26876,42031
Epinions,0.90,gaia,20,9520,1,20287,29807,26876,51123
Epinions,0.90,gaia,28,9520,1,20240,29760,26876,22621
Epinions,0.90,gaia,27,9520,1,20367,29887,26876,31576
Epinions,0.90,gaia,32,9520,1,20853,30373,26876,18334
Epinions,0.90,gaia,26,9520,1,20380,29900,26876,45873
Epinions,0.90,gaia,33,9520,1,20172,29692,26876,25855
Epinions,0.90,gaia,30,9520,1,20769,30289,26876,41069
Epinions,0.90,gaia,31,9520,1,20259,29779,26876,38092
Epinions,0.90,gaia,36,9520,1,20244,29764,26876,26391
Epinions,0.90,gaia,35,9520,1,21886,31406,26876,28044
Epinions,0.90,gaia,29,9520,1,21691,31211,26876,57005
Epinions,0.90,gaia,39,9520,1,21620,31140,26876,24838
Epinions,0.90,gaia,12,9520,1,20765,30285,26876,135865
Epinions,0.90,gaia,41,9520,1,20632,30152,26876,17395
Epinions,0.90,gaia,37,9520,1,20494,30014,26876,47760
Epinions,0.90,gaia,38,9520,1,20136,29656,26876,44965
Epinions,0.90,gaia,42,9520,1,20617,30137,26876,33390
Epinions,0.90,gaia,43,9520,1,20193,29713,26876,33478
Epinions,0.90,gaia,45,9520,1,20242,29762,26876,26626
Epinions,0.90,gaia,44,9520,1,20198,29718,26876,32117
Epinions,0.90,gaia,40,9520,1,20409,29929,26876,47704
Epinions,0.90,gaia,48,9520,1,21383,30903,26876,28728
Epinions,0.90,gaia,49,9520,1,20658,30178,26876,26006
Epinions,0.90,gaia,34,9520,1,20562,30082,26876,92702
Epinions,0.90,venus,3,9520,1,20034,29554,26876,21705
Epinions,0.90,venus,1,9520,1,20033,29553,26876,27331
Epinions,0.90,gaia,47,9520,1,20972,30492,26876,47860
Epinions,0.90,venus,2,9520,1,20027,29547,26876,25013
Epinions,0.90,gaia,46,9520,1,20340,29860,26876,53254
Epinions,0.90,gaia,50,9520,1,20744,30264,26876,35028
Epinions,0.90,venus,4,9520,1,20050,29570,26876,28731
Epinions,0.90,venus,9,9520,1,20019,29539,26876,16772
Epinions,0.90,venus,7,9520,1,20024,29544,26876,23136
Epinions,0.90,venus,6,9520,1,20198,29718,26876,26165
Epinions,0.90,venus,11,9520,1,20257,29777,26876,21765
Epinions,0.90,venus,8,9520,1,20009,29529,26876,24644
Epinions,0.90,venus,14,9520,1,20048,29568,26876,20932
Epinions,0.90,venus,5,9520,1,20043,29563,26876,37595
Epinions,0.90,venus,10,9520,1,19984,29504,26876,31161
Epinions,0.90,venus,13,9520,1,20043,29563,26876,27133
Epinions,0.90,venus,15,9520,1,20010,29530,26876,19121
Epinions,0.90,venus,12,9520,1,20077,29597,26876,31875
Epinions,0.90,venus,18,9520,1,20380,29900,26876,16894
Epinions,0.90,venus,17,9520,1,20035,29555,26876,20806
Epinions,0.90,venus,16,9520,1,20040,29560,26876,22978
Epinions,0.90,venus,19,9520,1,19988,29508,26876,22760
Epinions,0.90,venus,21,9520,1,20060,29580,26876,17982
Epinions,0.90,venus,22,9520,1,20223,29743,26876,25902
Epinions,0.90,venus,23,9520,1,20046,29566,26876,24659
Epinions,0.90,venus,24,9520,1,20046,29566,26876,22652
Epinions,0.90,venus,25,9520,1,21167,30687,26876,23128
Epinions,0.90,venus,28,9520,1,20050,29570,26876,21663
Epinions,0.90,venus,20,9520,1,20024,29544,26876,36757
Epinions,0.90,venus,29,9520,1,20112,29632,26876,20554
Epinions,0.90,venus,26,9520,1,20079,29599,26876,30547
Epinions,0.90,venus,30,9520,1,20037,29557,26876,24372
Epinions,0.90,venus,27,9520,1,20018,29538,26876,32867
Epinions,0.90,venus,31,9520,1,20248,29768,26876,24551
Epinions,0.90,venus,34,9520,1,21281,30801,26876,26436
Epinions,0.90,venus,33,9520,1,20001,29521,26876,30165
Epinions,0.90,venus,32,9520,1,20029,29549,26876,30980
Epinions,0.90,venus,38,9520,1,20055,29575,26876,19443
Epinions,0.90,venus,39,9520,1,20356,29876,26876,23775
Epinions,0.90,venus,35,9520,1,21532,31052,26876,32900
Epinions,0.90,venus,36,9520,1,20056,29576,26876,31512
Epinions,0.90,venus,40,9520,1,20045,29565,26876,23432
Epinions,0.90,venus,42,9520,1,20056,29576,26876,21422
Epinions,0.90,venus,41,9520,1,20085,29605,26876,27422
Epinions,0.90,venus,49,9520,1,21386,30906,26876,16514
Epinions,0.90,venus,45,9520,1,19985,29505,26876,24143
Epinions,0.90,venus,47,9520,1,20054,29574,26876,18868
Epinions,0.90,venus,43,9520,1,20037,29557,26876,27397
Epinions,0.90,venus,48,9520,1,20118,29638,26876,21359
Epinions,0.90,venus,44,9520,1,19981,29501,26876,31202
Epinions,0.90,venus,37,9520,1,20497,30017,26876,57389
Epinions,0.90,venus,50,9520,1,20034,29554,26876,27822
Epinions,0.90,venus,46,9520,1,20070,29590,26876,40363
Epinions,0.80,gaia,8,21760,1,10384,32144,28437,9224
Epinions,0.80,gaia,5,21760,1,10362,32122,28437,14900
Epinions,0.80,gaia,4,21760,1,10429,32189,28437,15574
Epinions,0.80,gaia,7,21760,1,10807,32567,28437,17001
Epinions,0.80,gaia,1,21760,1,11456,33216,28437,19050
Epinions,0.80,gaia,2,21760,1,10433,32193,28437,19653
Epinions,0.80,gaia,11,21760,1,11711,33471,28437,10549
Epinions,0.80,gaia,6,21760,1,10470,32230,28437,22762
Epinions,0.80,gaia,10,21760,1,11274,33034,28437,23520
Epinions,0.80,gaia,14,21760,1,10475,32235,28437,9444
Epinions,0.80,gaia,12,21760,1,10215,31975,28437,12096
Epinions,0.80,gaia,9,21760,1,10443,32203,28437,27455
Epinions,0.80,gaia,3,21760,1,10342,32102,28437,32651
Epinions,0.80,gaia,20,21760,1,10742,32502,28437,6857
Epinions,0.80,gaia,17,21760,1,10311,32071,28437,14925
Epinions,0.80,gaia,18,21760,1,10558,32318,28437,12086
Epinions,0.80,gaia,15,21760,1,10433,32193,28437,16808
Epinions,0.80,gaia,21,21760,1,10521,32281,28437,9395
Epinions,0.80,gaia,16,21760,1,10334,32094,28437,17387
Epinions,0.80,gaia,19,21760,1,10273,32033,28437,15760
Epinions,0.80,gaia,13,21760,1,11051,32811,28437,24818
Epinions,0.80,gaia,22,21760,1,10466,32226,28437,14163
Epinions,0.80,gaia,28,21760,1,10595,32355,28437,7544
Epinions,0.80,gaia,27,21760,1,11159,32919,28437,8138
Epinions,0.80,gaia,26,21760,1,10443,32203,28437,9333
Epinions,0.80,gaia,25,21760,1,10578,32338,28437,9689
Epinions,0.80,gaia,31,21760,1,10324,32084,28437,12541
Epinions,0.80,gaia,23,21760,1,10400,32160,28437,21409
Epinions,0.80,gaia,32,21760,1,10517,32277,28437,14193
Epinions,0.80,gaia,35,21760,1,10686,32446,28437,11962
Epinions,0.80,gaia,33,21760,1,10482,32242,28437,12609
Epinions,0.80,gaia,36,21760,1,11660,33420,28437,12390
Epinions,0.80,gaia,24,21760,1,10245,32005,28437,26222
Epinions,0.80,gaia,39,21760,1,10580,32340,28437,5097
Epinions,0.80,gaia,37,21760,1,10230,31990,28437,12094
Epinions,0.80,gaia,29,21760,1,10946,32706,28437,29516
Epinions,0.80,gaia,41,21760,1,10526,32286,28437,10215
Epinions,0.80,gaia,34,21760,1,10094,31854,28437,24744
Epinions,0.80,gaia,43,21760,1,10769,32529,28437,12251
Epinions,0.80,gaia,38,21760,1,10225,31985,28437,18392
Epinions,0.80,gaia,42,21760,1,10352,32112,28437,16447
Epinions,0.80,gaia,47,21760,1,11645,33405,28437,6919
Epinions,0.80,gaia,44,21760,1,10250,32010,28437,13127
Epinions,0.80,gaia,30,21760,1,10300,32060,28437,35825
Epinions,0.80,gaia,46,21760,1,10531,32291,28437,9945
Epinions,0.80,gaia,48,21760,1,10766,32526,28437,9554
Epinions,0.80,gaia,40,21760,1,11738,33498,28437,22191
Epinions,0.80,gaia,45,21760,1,10453,32213,28437,16893
Epinions,0.80,venus,1,21760,1,10199,31959,28437,9649
Epinions,0.80,venus,2,21760,1,10140,31900,28437,9738
Epinions,0.80,venus,4,21760,1,10122,31882,28437,8667
Epinions,0.80,venus,3,21760,1,10213,31973,28437,10288
Epinions,0.80,venus,6,21760,1,10095,31855,28437,8240
Epinions,0.80,venus,7,21760,1,10226,31986,28437,9087
Epinions,0.80,venus,5,21760,1,10163,31923,28437,12568
Epinions,0.80,gaia,50,21760,1,10568,32328,28437,17245
Epinions,0.80,venus,9,21760,1,10152,31912,28437,7713
Epinions,0.80,venus,10,21760,1,10137,31897,28437,9668
Epinions,0.80,venus,8,21760,1,10098,31858,28437,11652
